date,original,trend,seasonal,residual
2017-03-06,790143.2410905,,224213.29917616746,
2017-03-07,761866.729975,,71412.55663441563,
2017-03-08,781046.6619577,,-65898.95625066107,
2017-03-09,653901.1919827,,36475.85394927322,
2017-03-10,773855.30685,,-73930.7320835048,
2017-03-13,754390.380036,,41515.62911064875,
2017-03-14,700998.0346447,,46665.705772651345,
2017-03-15,815621.887369,,6482.974576400811,
2017-03-16,699108.166824,,17888.41407116664,
2017-03-17,812306.77427,,-108678.63677808818,
2017-03-20,826428.90991,,-17620.50209561632,
2017-03-21,746620.926177,,-7271.653078147923,
2017-03-22,767880.804934,,-70951.68586787385,
2017-03-23,670848.010029,,-59164.378871332636,
2017-03-24,787914.125515,,-147257.6346082833,
2017-03-27,784103.265042,,-23678.54183052179,
2017-03-28,702943.9485770001,,102892.27897083583,
2017-03-29,824632.985033,,373127.72244094196,
2017-03-30,637624.340998,,194583.19726152823,
2017-03-31,878750.03788,,-11768.64412418312,
2017-04-03,835191.622029,,8950.202973671825,
2017-04-04,835602.6360017,,20947.81352013057,
2017-04-05,846631.307907,,-39967.07495413652,
2017-04-06,683059.570103,,25535.176984626436,
2017-04-07,765502.211925,,-157483.60183799954,
2017-04-10,739392.130988,,-38182.19076968219,
2017-04-11,741331.430196,,51515.71064982841,
2017-04-12,791762.312883,,-46733.246204052135,
2017-04-13,737029.565183,,17117.78538508479,
2017-04-14,740889.486829,,-107198.13906885592,
2017-04-17,775916.9059055,,-2913.1286557788408,
2017-04-18,717196.315762,,27612.210953752612,
2017-04-19,735733.2142477001,,-57243.88211195324,
2017-04-20,675804.0219027,,-11804.443447418409,
2017-04-21,795795.893872,,-140826.79438636627,
2017-04-24,755072.530945,,-26764.111067521168,
2017-04-25,718996.080637,,89642.24013098852,
2017-04-26,781159.2829995,,184206.95433091559,
2017-04-27,624910.0260955,,193164.23313350324,
2017-04-28,797636.6251025,,2076.2991092059383,
2017-05-01,1306699.366897,,73674.58817380467,
2017-05-02,907324.094113,,146191.8985329687,
2017-05-03,924247.257204,,35572.221958560505,
2017-05-04,716654.608983,,70135.30099674406,
2017-05-05,780798.407016,,-20942.100217703977,
2017-05-08,776307.495015,,29389.73687155427,
2017-05-09,715811.198881,,132618.32691308716,
2017-05-10,766101.907094,,100480.01193183915,
2017-05-11,648650.413039,,180157.70779844746,
2017-05-12,764812.415784,,129749.60048756246,
2017-05-15,823035.572122,,212779.22870152083,
2017-05-16,807803.8950783,,391392.78821029083,
2017-05-17,841407.607944,,459166.0938094908,
2017-05-18,628487.989962,,512442.3121645551,
2017-05-19,773775.4378677,,399160.5209764346,
2017-05-22,778935.156126,,104247.5280547263,
2017-05-23,723151.767982,,184892.46839872352,
2017-05-24,746303.6271255,,343515.75146496727,
2017-05-25,620108.24391,,277504.04152421805,
2017-05-26,984511.1521135,,-671037.6215274888,
2017-05-29,776813.137038,,267942.7259833715,
2017-05-30,742471.2769905,,146902.95681666734,
2017-05-31,858062.149411,,132446.89814528648,
2017-06-01,766859.172845,,-36401.60681851058,
2017-06-02,918421.319125,,23083.370876897112,
2017-06-05,912693.8511,,14170.03325970807,
2017-06-06,805546.647956,,-44635.382240105784,
2017-06-07,842979.8370823,,-32281.60521127646,
2017-06-08,667099.801025,,-130326.10212613585,
2017-06-09,795116.1360699,,-21358.37360711793,
2017-06-12,768349.7589517,,17063.77563736074,
2017-06-13,729412.959849,,-61833.841323834626,
2017-06-14,785885.9088963,,45270.513386324266,
2017-06-15,660338.346974,,-141616.44661159767,
2017-06-16,834786.4275550001,,-46551.675404952504,
2017-06-19,791146.393731,,-37707.6202517365,
2017-06-20,787326.7170395,,-86701.05013281865,
2017-06-21,766159.0112892,,-50013.53687980493,
2017-06-22,609868.8309586,,-164220.76957634336,
2017-06-23,761049.7450639,,-37790.4001289186,
2017-06-26,755367.8450665,,173180.83998488286,
2017-06-27,682218.468913,,66096.97600331435,
2017-06-28,731896.9850105,,72537.17826614714,
2017-06-29,630811.802872,,-50185.26093923791,
2017-06-30,802273.1392327,,67810.5162663143,
2017-07-03,925143.408816,,-64739.31735962398,
2017-07-04,832359.2860137,,45380.39533701142,
2017-07-05,844301.613116,,107301.54277080276,
2017-07-06,700272.0099567,,23941.583201131885,
2017-07-07,805792.302193,,54541.620867143225,
2017-07-10,804158.8610365,,9772.815525738042,
2017-07-11,730534.767701,,31375.388470288264,
2017-07-12,748799.9959087,,53166.76068957189,
2017-07-13,629651.3629294999,,-38494.44171865079,
2017-07-14,765489.6173932999,,31470.503240454607,
2017-07-17,818325.522149,,-21555.034181435083,
2017-07-18,730133.70894,,-26439.75937914058,
2017-07-19,767978.778078,,25887.518904270997,
2017-07-20,688288.067857,,-27188.83845227283,
2017-07-21,782418.2992188,,107188.53097548198,
2017-07-24,816564.327096,,74146.40631363411,
2017-07-25,713581.632609,,180399.0322073461,
2017-07-26,740653.044167,,153362.53662116354,
2017-07-27,659849.8270588,,22006.865073552923,
2017-07-28,835099.6822035,,76666.45800084084,
2017-07-31,885856.8408705,,16718.864765641032,
2017-08-01,988527.763204,,64593.411178832306,
2017-08-02,964712.016051,,45090.18425657753,
2017-08-03,728068.485132,,-46994.0077489254,
2017-08-04,827775.686128,,36133.41900511841,
2017-08-07,797464.963817,,-5952.637186613792,
2017-08-08,717766.3491055,,3986.90149406578,
2017-08-09,734139.67401,,72378.21976161578,
2017-08-10,651386.9119697,,-49048.58123114215,
2017-08-11,826373.722022,,15112.076980824568,
2017-08-14,760922.4060808,,-19885.85562058435,
2017-08-15,762661.935939,,-36352.29938926907,
