date,sales,dcoilwtico,is_holiday,year,month,day_of_week,day_of_year,quarter,is_weekend,is_month_start,is_month_end,sales_lag_1,sales_lag_7,sales_lag_30,sales_lag_365,sales_ma_7,sales_ma_30,sales_ma_90,sales_growth_daily,sales_growth_weekly,sales_growth_monthly
2015-11-16,716508.7092175,41.68,0.0,2015,11,0,320,4,0,0,0,1056159.462651,683644.901987,958052.958031,786124.201177,726736.0836030142,754605.7731255568,766588.8122315744,-0.3215904088772388,0.04807145805517177,-0.2521199342778755
2015-11-17,618919.988059,40.73,0.0,2015,11,1,321,4,0,0,0,716508.7092175,623529.1790699,1071477.102879,956619.401927,726077.6277443143,739520.53596489,766201.9969877155,-0.13620032792773284,-0.007392101549722696,-0.42236750893136576
2015-11-18,683954.18795,40.75,0.0,2015,11,2,322,4,0,0,0,618919.988059,689746.212316,699259.488037,620876.340058,725250.1956920286,739010.3592953234,767474.33569746,0.1050769100137714,-0.008397326817572215,-0.021887869022651052
2015-11-19,560452.567301,40.55,0.0,2015,11,3,323,4,0,0,0,683954.18795,506937.6640027,660308.361186,553367.204141,732895.1818775,735681.8328324899,766442.9063546822,-0.18057001890604485,0.10556505680748751,-0.15122600250835228
2015-11-20,665619.668251,39.39,0.0,2015,11,4,324,4,0,0,0,560452.567301,626674.025055,672847.3460333,580234.0113007,738458.8451912144,735440.9102397467,764913.4564730601,0.18764674672909165,0.06214657324050088,-0.010741928053829786
2015-11-23,696685.460932,39.27,0.0,2015,11,0,327,4,0,0,0,1015844.2849005,716508.7092175,859950.710621,763720.148593,729314.7198642,753115.7523626166,769404.8665011944,-0.31418085302292276,-0.02766644428809395,-0.18985419474925558
2015-11-24,612710.200935,40.89,0.0,2015,11,1,328,4,0,0,0,696685.460932,618919.988059,1018783.141953,907432.656994,728427.6074179142,739579.9876620166,769100.8021689556,-0.12053539897999455,-0.010033263174250684,-0.39858623910831614
2015-11-25,658917.83013,41.22,0.0,2015,11,2,329,4,0,0,0,612710.200935,683954.18795,649914.352338,610847.95702,724850.9848722,739880.1035884167,770332.7410886888,0.07541514589521592,-0.03660531401239153,0.013853329688152005
2015-11-26,530358.330027,41.22,0.0,2015,11,3,330,4,0,0,0,658917.83013,560452.567301,587066.101075,541225.608011,720551.8081187715,737989.8445534834,769161.8643978778,-0.19510702886524722,-0.053696314424834024,-0.09659520613464156
2015-11-27,645087.0350447,40.57,1.0,2015,11,4,331,4,0,0,0,530358.330027,665619.668251,599388.1222552,579125.306002,717618.5748035858,739513.1416464667,766585.5748213299,0.2163229999835381,-0.030847395570885228,0.07624260657277904
2015-11-30,762036.1239965,40.43,1.0,2015,11,0,334,4,0,0,1,1070619.802932,696685.460932,915956.851878,850925.105136,732903.6181356001,760165.1122737067,766861.7057525833,-0.2882290035084467,0.09380224897628331,-0.16804364481352363
2015-12-01,857620.9426407,40.58,0.0,2015,12,1,335,4,0,1,0,762036.1239965,612710.200935,819250.388037,1023691.281592,767890.8669507001,761444.1307604967,766623.7929763688,0.12543344814535207,0.39971709518131826,0.046836175074191244
2015-12-02,867269.5758400001,39.93,0.0,2015,12,2,336,4,0,0,0,857620.9426407,658917.83013,762549.794932,817413.561974,797655.4020521287,764934.7901240967,768403.5322412577,0.011250463601776062,0.316202925740974,0.1373284493733795
2015-12-03,676883.031992,41.08,0.0,2015,12,3,337,4,0,0,0,867269.5758400001,530358.330027,1033439.132986,735319.1840285,818587.5023328429,753049.58675763,767742.2847897022,-0.21952406627846932,0.2762749139012117,-0.3450189659102355
2015-12-04,749354.1319635,40.0,0.0,2015,12,4,338,4,0,0,0,676883.031992,645087.0350447,855494.43996,715127.614539,833482.8018926715,749511.57649108,764369.9040971744,0.10706591323204662,0.1616326034386586,-0.1240689629747479
2015-12-07,822334.708983,37.64,0.0,2015,12,0,341,4,0,0,0,1143119.31945,762036.1239965,929723.344157,829386.70612,868969.1541064571,772215.7295973466,768140.1129889335,-0.28062215816748004,0.07912825007594648,-0.11550601138381822
2015-12-08,712569.16983,37.46,1.0,2015,12,1,342,4,0,0,0,822334.708983,857620.9426407,1077361.9559685,1013889.8074,848247.4722763571,760055.9700593967,768217.1759882278,-0.13348036748777092,-0.16913273172186205,-0.33859816946159726
2015-12-09,747893.782087,37.16,0.0,2015,12,2,343,4,0,0,0,712569.16983,867269.5758400001,683644.901987,790283.289992,831193.7874545,762197.5993960632,770107.7314000166,0.049573590540589185,-0.13764554537426021,0.09397990084217978
2015-12-10,657427.1785246,36.76,0.0,2015,12,3,344,4,0,0,0,747893.782087,676883.031992,623529.1790699,665123.962957,828414.3798163,763327.5327112201,770175.4759619343,-0.12096183405877858,-0.028743302088904965,0.054364736394958646
2015-12-11,708392.807819,35.65,0.0,2015,12,4,345,4,0,0,0,657427.1785246,749354.1319635,689746.212316,732121.033873,822562.7620813715,763949.0858946533,767807.3467597789,0.07752285113733381,-0.054662171591916,0.027033994779600556
2015-12-14,811613.7221567,36.31,0.0,2015,12,0,348,4,0,0,0,1059425.4213405,822334.708983,867597.332909,854830.905829,801855.7094355428,790132.3527553701,772172.0374796866,-0.23391141480279165,-0.013037254428380995,-0.06452718171065652
2015-12-15,779809.953397,37.32,0.0,2015,12,1,349,4,0,0,0,811613.7221567,712569.16983,1056159.462651,999106.1325775,811461.5356593999,780920.7024469033,772591.151761898,-0.039185844067776365,0.09436386867964242,-0.26165509946798404
2015-12-16,859930.249129,35.55,0.0,2015,12,2,350,4,0,0,0,779809.953397,747893.782087,716508.7092175,790182.945791,827466.7452368286,785701.4204439534,775550.6233952756,0.10274336122920835,0.14980264540956867,0.20016719694605078
2015-12-17,809809.748717,34.98,0.0,2015,12,3,351,4,0,0,0,859930.249129,657427.1785246,618919.988059,799067.056179,849235.6838357429,792064.4124658867,777283.9997705088,-0.058284378835103956,0.23178623453684621,0.308423971338607
2015-12-18,893569.902701,34.72,0.0,2015,12,4,352,4,0,0,0,809809.748717,708392.807819,683954.18795,779966.499188,875689.5545331714,799051.6029575866,776813.7377887534,0.10343189140005182,0.26140453832686883,0.30647625008229906
2015-12-21,1072887.476889,34.55,1.0,2015,12,0,355,4,0,0,0,1175416.9636673,811613.7221567,863726.8816559,935555.52434,955278.2589098001,840852.5643314767,787332.1264751211,-0.08722818365527762,0.3219188483383668,0.2421605714437256
2015-12-22,1141861.90926,36.12,1.0,2015,12,1,356,4,0,0,0,1072887.476889,779809.953397,1015844.2849005,1056605.2012285,1006999.9668902287,845053.1518101266,792348.1507788767,0.06428859862452851,0.46428229632852624,0.12405210742692052
2015-12-23,1196146.056374,36.76,1.0,2015,12,2,357,4,0,0,0,1141861.90926,859930.249129,696685.460932,1008143.3460193,1055030.7964966572,861701.83832486,799446.2001727989,0.04754002797867174,0.39098032379433545,0.716909743995289
2015-12-24,1083680.315238,37.62,1.0,2015,12,3,358,4,0,0,0,1196146.056374,809809.748717,612710.200935,1064977.9730725,1094155.1631425142,877400.8421349601,804308.3828414044,-0.09402341840839146,0.3381912442458235,0.7686670037226349
2015-12-28,789684.9127821,36.36,0.0,2015,12,0,362,4,0,0,0,837714.129168,1175416.9636673,645087.0350447,740596.158932,1009814.2843538715,902059.54338544,804245.2066747033,-0.05733365919660627,-0.3281661425760918,0.22415250947863252
2015-12-29,870762.025758,37.88,0.0,2015,12,1,363,4,0,0,0,789684.9127821,1072887.476889,850596.003884,716329.635071,980939.2199065856,902731.7441145733,807152.2218704,0.10267020638682478,-0.18839389543169383,0.023708107940688228
2015-12-30,1030043.735764,36.59,0.0,2015,12,2,364,4,0,0,0,870762.025758,1141861.90926,1070619.802932,773998.401175,964965.1951214428,901379.2085423066,810695.1240560666,0.1829222052573376,-0.09792617880428767,-0.03789960456258923
2015-12-31,964641.5415009999,37.13,1.0,2015,12,3,365,4,0,0,1,1030043.735764,1196146.056374,762036.1239965,912970.533204,931893.1215681572,908132.7224591232,812565.13164,-0.06349457988256213,-0.19354201239837154,0.2658737704479617
2016-01-01,16433.394,37.13,1.0,2016,1,4,1,1,0,1,0,964641.5415009999,1083680.315238,857620.9426407,844380.469674,779429.2756770143,880093.1375044334,803517.509487289,-0.9829642480724712,-0.9848355702609668,-0.9808383946998777
2016-01-04,955956.875097,36.81,0.0,2016,1,0,4,1,0,0,0,1226735.719895,789684.9127821,749354.1319635,648880.686926,875892.9595538572,911955.2468397167,803810.1546610445,-0.22073119776864147,0.21055481702077272,0.2757077519438611
2016-01-05,835320.439089,35.97,0.0,2016,1,1,5,1,0,0,0,955956.875097,870762.025758,966202.367876,730923.776022,870829.875744,907592.51588015,805356.2786957334,-0.1261944331910989,-0.040701805568689076,-0.135460161492584
2016-01-06,821685.655923,33.97,0.0,2016,1,2,6,1,0,0,0,835320.439089,1030043.735764,1143119.31945,569267.29796,841064.4357667144,896878.06042925,806479.871199622,-0.016322817601434614,-0.20228080867503895,-0.2811899493411192
2016-01-07,653504.3669428,33.29,0.0,2016,1,3,7,1,0,0,0,821685.655923,964641.5415009999,822334.708983,477886.741053,796616.2679726857,891250.3823612434,807040.2971649421,-0.20467838006893502,-0.3225417537731837,-0.20530611221432737
2016-01-08,713608.3341557,33.2,0.0,2016,1,4,8,1,0,0,0,653504.3669428,16433.394,712569.16983,494160.850117,896212.6879949287,891285.0211721,805258.892888361,0.09197179124307353,42.42428193200382,0.0014583346707912614
2016-01-11,705495.240963,31.42,0.0,2016,1,0,11,1,0,0,0,1094693.83696,955956.875097,708392.807819,569956.90801,830502.4760259285,913807.8467601134,807779.7571872245,-0.3555319148208754,-0.2620009758375198,-0.004090339179079194
2016-01-12,647058.461085,30.42,0.0,2016,1,1,12,1,0,0,0,705495.240963,835320.439089,915667.884291,694860.9511,803607.9077396429,904854.1993199134,808467.7228230834,-0.082830863321252,-0.22537695618859566,-0.29334808811601365
2016-01-13,660045.317135,30.42,0.0,2016,1,2,13,1,0,0,0,647058.461085,821685.655923,1059425.4213405,442845.544014,780516.4307699285,891541.52917973,808154.9140540166,0.020070606956013703,-0.19671797556990245,-0.3769780261645609
2016-01-14,561972.62307,31.22,0.0,2016,1,3,14,1,0,0,0,660045.317135,653504.3669428,811613.7221567,393799.993059,767440.4673595286,883220.1592101733,807977.3632307722,-0.1485847888304025,-0.14006294143220566,-0.30758609948502236
2016-01-15,671027.100027,29.45,0.0,2016,1,4,15,1,0,0,0,561972.62307,713608.3341557,779809.953397,400923.97107,761357.4339125714,879594.06409784,807724.0048769168,0.19405656517793757,-0.0596703150602631,-0.13949918553375895
2016-01-18,709784.229951,29.45,0.0,2016,1,0,18,1,0,0,0,1057997.343303,705495.240963,893569.902701,621865.434007,752530.3172867142,885070.6914026067,807710.8845518389,-0.3291247521141225,0.006079401729408573,-0.2056757643632242
2016-01-19,630929.75099,28.47,0.0,2016,1,1,19,1,0,0,0,709784.229951,647058.461085,1095523.5178683,678277.030991,750226.2158445715,869584.2325066633,807384.4555496612,-0.111096408786715,-0.02492620229083331,-0.42408379126567675
2016-01-20,738744.013045,26.68,0.0,2016,1,2,20,1,0,0,0,630929.75099,660045.317135,1175416.9636673,448217.896919,761468.8866888572,855028.46748592,808116.6407386799,0.17088156309926306,0.11923226158409905,-0.37150472055455175
2016-01-21,552820.7690359,29.55,0.0,2016,1,3,21,1,0,0,0,738744.013045,561972.62307,1072887.476889,405308.77722,760161.4789696999,837692.9105574834,808181.0932059532,-0.25167478954279476,-0.016285231092049157,-0.48473555620307207
2016-01-22,648431.428037,32.07,0.0,2016,1,4,22,1,0,0,0,552820.7690359,671027.100027,1141861.90926,413202.592067,756933.5258282714,821245.22785005,808285.4356708088,0.17295055532707582,-0.03367326295628115,-0.4321279808193048
2016-01-25,658090.687097,30.31,0.0,2016,1,0,25,1,0,0,0,980927.7570135,709784.229951,946725.190766,588849.871003,730957.0341630571,798552.6183718999,808475.7142610479,-0.3291140123299182,-0.07282993996297815,-0.3048767546107698
2016-01-26,609465.787904,29.54,0.0,2016,1,1,26,1,0,0,0,658090.687097,630929.75099,837714.129168,631623.951015,727890.7537221999,790944.3403297666,808724.5996702588,-0.07388783969500667,-0.034019576747364555,-0.2724656697514358
2016-01-27,647254.67807,32.32,0.0,2016,1,2,27,1,0,0,0,609465.787904,738744.013045,789684.9127821,410009.617966,714820.8487257714,786196.6658393634,809256.4502904234,0.06200330012937871,-0.12384443509449738,-0.18036337329823238
2016-01-28,533709.8489592,33.21,0.0,2016,1,3,28,1,0,0,0,647254.67807,552820.7690359,870762.025758,360009.850046,712090.7172862429,774961.5932794034,809499.2256242079,-0.175425273787701,-0.03456983012781667,-0.38707725742334187
2016-01-29,660492.758086,33.66,0.0,2016,1,4,29,1,0,0,0,533709.8489592,648431.428037,1030043.735764,376935.916035,713813.7644360999,762643.2273568034,809772.7463674,0.23755025202184732,0.018600779554305946,-0.35877212282049176
2016-02-01,872063.3148838,31.62,0.0,2016,2,0,32,1,0,1,0,1093211.2294,658090.687097,1066677.424862,656205.841844,769447.9991619999,792225.2460485301,814633.3673259311,-0.20229202606853502,0.32514155264935596,-0.18244888796008585
2016-02-02,765233.207779,29.9,0.0,2016,2,1,33,1,0,0,0,872063.3148838,609465.787904,1226735.719895,815294.475951,791700.4877155714,776841.8289779967,811653.3014902979,-0.12250269594133167,0.2555802523562418,-0.37620369622521577
2016-02-03,772360.939004,32.29,0.0,2016,2,2,34,1,0,0,0,765233.207779,647254.67807,955956.875097,538301.886974,809572.8107061429,770721.9644415635,810729.5959241199,0.009314456237056623,0.19328753452511926,-0.1920546217886353
2016-02-04,650328.166941,31.63,0.0,2016,2,3,35,1,0,0,0,772360.939004,533709.8489592,835320.439089,475249.842928,826232.5704178285,764555.5553699634,810736.9903244977,-0.15799966816080535,0.21850508887782416,-0.22146264294664264
2016-02-05,768586.5079877,30.86,0.0,2016,2,4,36,1,0,0,0,650328.166941,660492.758086,821685.655923,451923.147059,841674.5346895,762785.58377212,811819.6649903945,0.18184410126807382,0.16365622268885738,-0.06462221599287088
2016-02-08,636542.677274,29.71,1.0,2016,2,0,39,1,0,0,0,697791.630994,872063.3148838,989209.458148,599911.594879,747542.4580042429,760117.7912745032,807214.755903789,-0.08777542033966679,-0.270072864653391,-0.3565137574950642
2016-02-09,746939.64016,27.96,1.0,2016,2,1,40,1,0,0,0,636542.677274,765233.207779,1094693.83696,622994.231951,744929.0912015286,748525.9847145033,808585.9832492343,0.17343214654322314,-0.023905872658212313,-0.317672562920172
2016-02-10,790988.713851,27.54,0.0,2016,2,2,41,1,0,0,0,746939.64016,772360.939004,705495.240963,458002.152043,747590.2018939572,751375.7671441033,809710.8999329567,0.058972735309059665,0.024117965974588707,0.12118221062880807
2016-02-11,646376.371075,26.19,0.0,2016,2,3,42,1,0,0,0,790988.713851,650328.166941,647058.461085,400825.9849177,747025.6596273857,751353.0308104366,811260.2189004268,-0.1828247865534537,-0.006076618032075043,-0.0010541396968307692
2016-02-12,698152.0698755,29.32,0.0,2016,2,4,43,1,0,0,0,646376.371075,768586.5079877,660045.317135,400115.3330245,736963.5970399285,752623.2559017867,812054.4193984321,0.08010147201759699,-0.09164152295180183,0.057733540033139796
2016-02-15,746671.290005,29.32,0.0,2016,2,0,46,1,0,0,0,940214.498527,636542.677274,959827.146436,562855.068099,775480.8014982857,764392.6541015699,811006.0117400878,-0.2058500574339336,0.1730105720524926,-0.2220773367605654
2016-02-16,719111.88609,29.05,0.0,2016,2,1,47,1,0,0,0,746671.290005,746939.64016,1057997.343303,434886.671834,771505.4080597144,753096.47219447,812119.2550515435,-0.03690968741387579,-0.03725569319635924,-0.3203084198255369
2016-02-17,723794.722013,30.68,0.0,2016,2,2,48,1,0,0,0,719111.88609,790988.713851,709784.229951,420740.903983,761906.2663685714,753563.4885965366,812561.9276522434,0.006511971243392756,-0.08494936863366842,0.019739086148712115
2016-02-18,570072.678149,30.77,0.0,2016,2,3,49,1,0,0,0,723794.722013,646376.371075,630929.75099,483088.13409300003,751005.7388077143,751534.9195018366,812668.8177727767,-0.2123834827594101,-0.11804839462045613,-0.09645617875129253
2016-02-19,672510.133621,29.59,0.0,2016,2,4,50,1,0,0,0,570072.678149,698152.0698755,738744.013045,497499.057967,747342.6050570715,749327.1235210367,812745.3784991099,0.17969192244857224,-0.03672829654300491,-0.08965741617450573
2016-02-22,698907.63622,31.37,0.0,2016,2,0,53,1,0,0,0,991384.2700283,746671.290005,906754.833923,572753.075038,751367.3639086857,764862.9600707666,812721.2173879923,-0.2950184329633866,-0.06396878308349063,-0.22922094256036807
2016-02-23,641329.0610941,31.84,0.0,2016,2,1,54,1,0,0,0,698907.63622,719111.88609,980927.7570135,691339.067796,740255.5317664143,753543.00354012,813039.2047230932,-0.08238366865943869,-0.10816512214646545,-0.3462015357311642
2016-02-24,675573.377814,30.35,0.0,2016,2,2,55,1,0,0,0,641329.0610941,723794.722013,658090.687097,443349.890841,733366.7683094144,754125.7598973534,813224.2663640267,0.053395859937299006,-0.06662295638864013,0.026565777422136838
2016-02-25,557959.327812,31.4,0.0,2016,2,3,56,1,0,0,0,675573.377814,570072.678149,609465.787904,407890.277971,731636.2896898427,752408.8778942866,813530.9441171935,-0.1740951521544145,-0.021248782482141793,-0.08451083081978195
2016-02-26,641922.8016649,31.65,0.0,2016,2,4,57,1,0,0,0,557959.327812,672510.133621,647254.67807,395774.954032,727266.6708389714,752231.1486807833,813495.7859685288,0.15048314396348061,-0.04548233614177444,-0.008237679209980753
2016-02-29,726619.7578255,32.74,0.0,2016,2,0,60,1,0,0,1,994502.727301,698907.63622,969938.376831,635263.400075,736373.0174629287,768020.6676800933,812991.0595578955,-0.26936373538412783,0.03965062072490633,-0.250859874006094
2016-03-01,897927.643296,34.39,0.0,2016,3,1,61,1,0,1,0,726619.7578255,641329.0610941,1093211.2294,820434.978924,773029.9577774856,761511.2148099601,813438.911787399,0.2357600156416888,0.4001044046938178,-0.17863298587884058
2016-03-02,878452.364907,34.57,1.0,2016,3,2,62,1,0,0,0,897927.643296,675573.377814,872063.3148838,546037.787999,802012.6702193429,761724.1831440666,813563.1649992545,-0.02168914002637512,0.3003063675325244,0.007326360270127008
2016-03-03,671564.7523075,34.56,0.0,2016,3,3,63,1,0,0,0,878452.364907,557959.327812,765233.207779,492365.24083,818242.0165758429,758601.9012950166,813504.0730027601,-0.23551375221285076,0.20360879159596834,-0.12240511065033599
2016-03-04,747546.7958183,35.91,0.0,2016,3,4,64,1,0,0,0,671564.7523075,641922.8016649,772360.939004,483330.548167,833331.1585977571,757774.7631888265,813483.9914900356,0.11314179794238055,0.16454314113699042,-0.03212765163616271
2016-03-07,738126.524119,37.9,0.0,2016,3,0,67,1,0,0,0,1078958.5091855,726619.7578255,941954.07605,657377.210913,863028.1809551857,773935.99516812,812528.983868352,-0.31588979758247815,0.015836021756324703,-0.2163879929112178
2016-03-08,642291.3448895,36.67,0.0,2016,3,1,68,1,0,0,0,738126.524119,897927.643296,697791.630994,659563.411966,826508.7097542571,772085.9856313034,811748.119146791,-0.12983570715587722,-0.28469587757443615,-0.07953704750720536
2016-03-09,694645.8489091,37.62,0.0,2016,3,2,69,1,0,0,0,642291.3448895,878452.364907,636542.677274,480371.950086,800250.6360402714,774022.75801914,811156.4754448144,0.08151208082775452,-0.20923902460819166,0.09127930256605477
2016-03-10,572491.856825,37.77,0.0,2016,3,3,70,1,0,0,0,694645.8489091,671564.7523075,746939.64016,457881.7640763,786097.3652570571,768207.8319079733,810212.7496481523,-0.17585074794002675,-0.1475254547563507,-0.23355004066678253
2016-03-11,664893.5129268001,38.51,0.0,2016,3,4,71,1,0,0,0,572491.856825,747546.7958183,790988.713851,425617.727075,774289.7534154142,764004.6585438333,809729.42414935,0.16140256843870793,-0.11056603192449477,-0.15941466510981428
2016-03-14,668066.393105,37.2,0.0,2016,3,0,74,1,0,0,0,954980.3301475,738126.524119,859023.0269945,616609.760896,727924.3423819859,774591.2040497833,806778.7664308533,-0.3004396299955049,-0.09491615424282585,-0.22229512817323183
2016-03-15,668186.702459,36.32,0.0,2016,3,1,75,1,0,0,0,668066.393105,642291.3448895,940214.498527,662700.871933,731623.6791776287,765523.6108475166,805538.5080870978,0.00018008592445561966,0.0403171516719647,-0.2893252513061392
2016-03-16,739805.377693,38.43,0.0,2016,3,2,76,1,0,0,0,668186.702459,694645.8489091,746671.290005,466598.425914,738075.0404324714,765294.7471037834,804203.7872933644,0.1071836284236658,0.06501086683929702,-0.009195361337589358
2016-03-17,580452.5319757,40.17,0.0,2016,3,3,77,1,0,0,0,739805.377693,572491.856825,719111.88609,415359.51603,739212.2797397143,760672.7686333066,801655.3737740167,-0.21539833383507423,0.013905307221048213,-0.1928202784523939
2016-03-18,666756.8191527,39.47,0.0,2016,3,4,78,1,0,0,0,580452.5319757,664893.5129268001,723794.722013,398629.999994,739478.4663434143,758771.50520463,799135.2284012578,0.1486844874002773,0.002802413002493953,-0.07880397732338751
2016-03-21,690469.800941,39.91,0.0,2016,3,0,81,1,0,0,0,929605.582019,668066.393105,883790.2212395,624099.228222,738616.4751869142,771729.53393858,789927.2943635178,-0.2572443471763838,0.033534702639171465,-0.21874016667368368
2016-03-22,622695.8369947,41.45,0.0,2016,3,1,82,1,0,0,0,690469.800941,668186.702459,991384.2700283,646466.401887,732117.7801205857,759439.9195041267,784158.7824494588,-0.09815630437990897,-0.06808106970235817,-0.3718925588995632
2016-03-23,714881.17408,38.28,0.0,2016,3,2,83,1,0,0,0,622695.8369947,739805.377693,698907.63622,462664.2370045,728557.1796044429,759972.3707661267,778811.3948684144,0.14804232115989668,-0.03369021686585105,0.022855005485977964
2016-03-24,660489.8450025,38.14,0.0,2016,3,3,84,1,0,0,0,714881.17408,580452.5319757,641329.0610941,407369.722015,739991.0814654144,760611.0635630733,774109.2785324645,-0.07608443339901583,0.13788778344092156,0.02987668120903786
2016-03-25,633524.200062,38.14,1.0,2016,3,4,85,1,0,0,0,660489.8450025,666756.8191527,675573.377814,408258.189916,735243.5644524571,759209.4243046733,770629.2675246423,-0.04082673661757508,-0.049842188540240695,-0.062242206595028216
2016-03-28,661057.8656583,37.99,0.0,2016,3,0,88,1,0,0,0,833336.064862,690469.800941,916704.0687289999,589854.7040575,703731.2148792858,765140.7992983367,768366.6717502835,-0.20673316140737197,-0.042596990111104405,-0.2788753882429589
2016-03-29,621166.0630926,36.91,0.0,2016,3,1,89,1,0,0,0,661057.8656583,622695.8369947,994502.727301,641213.770163,703512.6757504143,752696.2438247234,763823.5864983789,-0.060345401874879245,-0.0024566952454397883,-0.3754003422611073
2016-03-30,660138.988943,36.91,0.0,2016,3,2,90,1,0,0,0,621166.0630926,714881.17408,726619.7578255,437878.834978,695692.3635879857,750480.2181953067,760440.2248032901,0.06274155683323301,-0.07657522273886885,-0.09149320282929274
2016-03-31,617374.3379607,36.94,0.0,2016,3,3,91,1,0,0,1,660138.988943,660489.8450025,897927.643296,443278.893073,689533.005439157,741128.4413507966,767117.3464028533,-0.06478128348512446,-0.06527807712416345,-0.31244533724953616
2016-04-01,872467.3200749999,35.36,1.0,2016,4,4,92,2,0,1,0,617374.3379607,633524.200062,878452.364907,557223.161038,723667.7368695857,740928.9398563968,764959.4563496645,0.41319012862912063,0.37716494490599684,-0.006813169468367963
2016-04-04,795237.1920634999,34.3,0.0,2016,4,0,95,2,0,0,0,1266908.291001,661057.8656583,1028620.677053,653894.195903,854873.8248664,766436.8678168866,767125.6455709145,-0.37230090156314855,0.20297667326230262,-0.2268897468191522
2016-04-05,725750.101045,34.52,0.0,2016,4,1,96,2,0,0,0,795237.1920634999,621166.0630926,1078958.5091855,659669.577136,869814.4017167428,754663.2542122033,766059.6949611589,-0.08737907596875993,0.16836727594503054,-0.3273605102823973
2016-04-06,744784.8430795,37.74,0.0,2016,4,2,97,2,0,0,0,725750.101045,660138.988943,738126.524119,519734.816963,881906.6665933857,754885.1981775534,767073.922473789,0.026227680860246627,0.12822429148145464,0.009020565909682254
2016-04-07,587939.720177,37.3,0.0,2016,4,3,98,2,0,0,0,744784.8430795,617374.3379607,642291.3448895,464788.21798,877701.7211957143,753073.4773538033,765677.6045406923,-0.21059118530659726,-0.04767709957127131,-0.0846214496660399
2016-04-08,689727.1961377,39.74,0.0,2016,4,4,99,2,0,0,0,587939.720177,872467.3200749999,694645.8489091,461140.213006,851595.9892046714,752909.5222614234,762350.0238516888,0.17312570059062637,-0.20945211325690805,-0.007080806398144457
2016-04-11,665348.963943,40.46,0.0,2016,4,0,102,2,0,0,0,1008876.737901,795237.1920634999,898101.109871,610603.017074,764344.1359324573,768466.8759769299,764071.7966525777,-0.3405051985564861,-0.16333268792857014,-0.25916029205378865
2016-04-12,651657.0342615,42.12,1.0,2016,4,1,103,2,0,0,0,665348.963943,725750.101045,954980.3301475,659939.024086,753759.4121062428,758356.0994473967,763978.5935095389,-0.020578569177230888,-0.10209170715486526,-0.3176225586124384
2016-04-13,672611.48105,41.7,0.0,2016,4,2,104,2,0,0,0,651657.0342615,744784.8430795,668066.393105,453724.756048,743448.9318163142,758507.6023788967,765207.9141537611,0.032155636610670335,-0.09690498229137046,0.006803347679076532
2016-04-14,546785.2089455,41.45,1.0,2016,4,3,105,2,0,0,0,672611.48105,587939.720177,668186.702459,403623.396979,737569.7159260999,754460.8859284467,763827.4486972999,-0.18707125234923905,-0.06999784130779674,-0.18168798191692426
2016-04-15,667606.299867,40.4,0.0,2016,4,4,106,2,0,0,0,546785.2089455,689727.1961377,739805.377693,438106.287965,734409.5878874286,752054.2500009133,760580.5504020889,0.2209662751384751,-0.032071950177652186,-0.0975919883836811
2016-04-18,1345920.6048929,39.74,1.0,2016,4,0,109,2,0,0,0,1271833.739255,665348.963943,895038.512068,629155.66071,859790.8371868429,796641.8491004966,772593.4894236432,0.05825200523560392,1.022879237560824,0.5037571978697655
2016-04-19,1152089.208085,40.88,1.0,2016,4,1,110,2,0,0,0,1345920.6048929,651657.0342615,929605.582019,684544.950159,931281.147733057,804057.9699693633,777186.2138129766,-0.1440139902036226,0.7679379604804271,0.23933120709407785
2016-04-20,1062426.2900389,42.72,1.0,2016,4,2,111,2,0,0,0,1152089.208085,672611.48105,690469.800941,481694.770966,986968.9775886142,816456.5196059601,782848.4973796767,-0.07782636745216764,0.5795542002648664,0.5387005899330901
2016-04-21,1001079.779168,43.18,1.0,2016,4,3,112,2,0,0,0,1062426.2900389,546785.2089455,622695.8369947,426018.313035,1051868.2019061144,829069.3176784033,786766.8123922434,-0.05774189837551347,0.8308464874143682,0.6076545235945114
2016-04-22,857059.24399,42.76,1.0,2016,4,4,113,2,0,0,0,1001079.779168,667606.299867,714881.17408,421108.210059,1078932.9082094,833808.5866754034,786214.6391707655,-0.1438651925400949,0.28377944330474825,0.19888349989489207
2016-04-25,680000.753839,41.67,1.0,2016,4,0,116,2,0,0,0,1039369.932014,1345920.6048929,800133.5174955,588781.512939,973452.6202549714,855387.4619401667,791692.7457095255,-0.34575675811464535,-0.4947690440528546,-0.15014089652502982
2016-04-26,704799.4182328,42.52,1.0,2016,4,1,117,2,0,0,0,680000.753839,1152089.208085,833336.064862,625901.000988,909554.0788475143,851102.9070525266,792332.1317113345,0.0364685836799401,-0.3882423224809858,-0.1542434703704869
2016-04-27,670288.098041,45.29,1.0,2016,4,2,118,2,0,0,0,704799.4182328,1062426.2900389,661057.8656583,425049.148087,853534.3371335287,851410.5814652833,793849.6678122432,-0.04896615873823085,-0.3690968452818898,0.0139628205974196
2016-04-28,543339.849013,46.03,1.0,2016,4,3,119,2,0,0,0,670288.098041,1001079.779168,621166.0630926,374839.1850745,788142.9185399571,848816.3743292966,792547.9688225433,-0.1893935598722727,-0.4572462052279478,-0.12529051199630337
